Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price
2399119,Product_B,11,48,193,2322.3,20.43,10,6.8,52.8
2399125,Product_B,3,31.3,865,8476.68,91.9,10,30.6,34.43
2399239,Product_B,3,43,438,5172.94,26.5,10,8.8,47.3
2399430,Product_B,2,23.9,540,57059.1,61.84,10,20.6,26.29
2399488,Product_B,8,49.8,163,269.72,3.27,10,1.1,54.78
2399497,Product_B,2,49.1,159,17729.32,9.89,10,3.3,54.01
2399582,Product_B,1,48.9,1916,6064.38,111.5,10,37.2,53.79
2400400,Product_B,2,39.6,273,390.94,6.93,10,2.3,43.56
2400423,Product_B,1,48.8,1422,5840.78,61.66,10,20.6,53.68
2400526,Product_B,1,44.7,365,1781.57,26.59,10,8.9,49.17
2401510,Product_B,5,56.4,442,3397.74,19.13,10,6.4,62.04
2401742,Product_B,8,55.6,462,1484.57,15.39,10,5.1,61.16
2402072,Product_B,1,50.9,159,756.85,7.48,10,2.5,55.99
2402533,Product_B,2,37.5,491,3243.97,40.04,10,13.3,41.25
2403915,Product_B,2,45.4,141,709,6.93,10,2.3,49.94
2404058,Product_B,2,42.8,593,7429.86,30.81,10,10.3,47.08
2404188,Product_B,6,40.6,499,2283.14,31.19,10,10.4,44.66
2404277,Product_B,1,49.2,168,710.22,10.01,10,3.3,54.12
2404281,Product_B,6,49.8,182,275.44,3.66,10,1.2,54.78
2404285,Product_B,4,40.2,123,268.51,3.05,10,1,44.22
2404414,Product_B,3,62.9,240,751.07,11.22,10,3.7,69.19
2404451,Product_B,6,34.8,107,1725.22,16.33,10,5.4,38.28
2404882,Product_B,11,51.6,203,7131.41,11.23,10,3.7,56.76
2404960,Product_B,2,50.4,621,5913.39,41.99,10,14,55.44
2405344,Product_B,4,42.5,836,6525.83,76.87,10,25.6,46.75
2405391,Product_B,8,48.5,347,2786.76,16.72,10,5.6,53.35
2407786,Product_B,1,57.6,226,1573.55,14.96,10,5,63.36
2408168,Product_B,7,53.7,204,1014.64,7.48,10,2.5,59.07
2408380,Product_B,11,54.3,435,1244.53,15.39,10,5.1,59.73
2408407,Product_B,9,42.6,123,725.76,7.9,10,2.6,46.86
2408854,Product_B,6,56.9,445,1490.09,26.18,10,8.7,62.59
2409843,Product_B,12,52.9,208,670.73,7.48,10,2.5,58.19
2410119,Product_B,6,46.4,185,539.65,11.63,10,3.9,51.04
2410223,Product_B,5,52.9,670,4359.15,46.58,10,15.5,58.19
2410299,Product_B,3,46.8,163,1117,16.74,10,5.6,51.48
2412576,Product_B,2,51.3,192,191.75,3.74,10,1.2,56.43
2413093,Product_B,8,35.2,146,353.46,4.16,10,1.4,38.72
2413145,Product_B,9,37.4,140,779.36,3.74,10,1.2,41.14
2413567,Product_B,2,48.5,192,739.45,11.13,10,3.7,53.35
2414206,Product_B,10,44.7,530,1991.13,26.19,10,8.7,49.17
2414281,Product_B,10,42.2,165,2022.24,26.61,10,8.9,46.42
2414311,Product_B,11,45.2,175,1353.15,15.38,10,5.1,49.72
2414969,Product_B,7,52.6,208,2079.41,22.82,10,7.6,57.86
2416222,Product_B,8,35.1,153,962.04,11.22,10,3.7,38.61
2416387,Product_B,10,51.4,216,962.11,18.71,10,6.2,56.54
2416691,Product_B,4,46.4,498,3269.82,46.62,10,15.5,51.04
2417049,Product_B,1,53.4,2228,9087.84,90.25,10,30.1,58.74
2417967,Product_B,9,54.7,205,204.62,3.74,10,1.2,60.17
2418257,Product_B,9,49.7,191,1053.81,11.64,10,3.9,54.67
2418770,Product_B,9,59.2,230,547.23,7.48,10,2.5,65.12
2418876,Product_B,7,61.1,263,2828.61,31.56,10,10.5,67.21
2419003,Product_B,5,62.6,491,1404.4,22.44,10,7.5,68.86
2419837,Product_B,3,44.8,794,5461.64,57.8,10,19.3,49.28
2420565,Product_B,4,51.3,168,260.32,3.27,10,1.1,56.43
2420685,Product_B,7,36.5,273,273.02,7.48,10,2.5,40.15
2421258,Product_B,2,38.7,844,3178.59,45.75,10,15.3,42.57
2421393,Product_B,2,56.4,211,264.22,3.74,10,1.2,62.04
2421740,Product_B,1,62,1665,5746.42,59.84,10,19.9,68.2
2421951,Product_B,5,32.7,169,3936.72,37.82,10,12.6,35.97
2422201,Product_B,11,42.6,547,5947.21,38.26,10,12.8,46.86
2422339,Product_B,7,46.8,223,786.57,11.64,10,3.9,51.48
2422482,Product_B,10,53.1,461,1546.74,23.26,10,7.8,58.41
2422752,Product_B,3,56.4,234,234.36,4.16,10,1.4,62.04
2423010,Product_B,8,52.9,208,1348.41,19.13,10,6.4,58.19
2423042,Product_B,4,55.3,211,825.1,14.97,10,5,60.83
2423210,Product_B,6,44.8,174,639.26,7.49,10,2.5,49.28
2423377,Product_B,2,30.2,260,4256.42,31.19,10,10.4,33.22
2423431,Product_B,2,54,420,1493.61,19.13,10,6.4,59.4
2423581,Product_B,1,49.3,401,2864.77,37.82,10,12.6,54.23
2423630,Product_B,2,53.7,911,9550.68,54.06,10,18,59.07
2423633,Product_B,9,53.2,204,1085.65,15.37,10,5.1,58.52
2423744,Product_B,11,54.7,205,1991.75,3.74,10,1.2,60.17
2424183,Product_B,11,50.1,219,865.93,11.22,10,3.7,55.11
2424305,Product_B,5,41.6,341,6496.68,18.62,10,6.2,45.76
2424564,Product_B,5,53.4,419,1780.29,26.2,10,8.7,58.74
2424616,Product_B,12,63.9,239,433.31,3.74,10,1.2,70.29
2424687,Product_B,5,63.9,247,692.21,7.48,10,2.5,70.29
2424983,Product_B,6,52.7,204,1763.08,11.22,10,3.7,57.97
2425164,Product_B,2,54.3,804,4167.84,44.92,10,15,59.73
2425692,Product_B,5,63.1,241,652.43,7.48,10,2.5,69.41
2425998,Product_B,8,46.2,210,2066.79,18.7,10,6.2,50.82
2427088,Product_B,7,39.8,149,1947.39,3.74,10,1.2,43.78
2427669,Product_B,4,44.9,187,376.93,4.16,10,1.4,49.39
2427786,Product_B,2,44.4,353,2045.67,23.71,10,7.9,48.84
2427792,Product_B,2,49.8,787,6429.13,50.04,10,16.7,54.78
2427807,Product_B,8,61.1,238,1402.6,15.39,10,5.1,67.21
2427907,Product_B,2,47,572,1914.01,30.78,10,10.3,51.7
2427971,Product_B,11,62,259,696.81,8.32,10,2.8,68.2
2428048,Product_B,6,39.5,172,895.26,12,10,4,43.45
2428063,Product_B,8,47.1,195,1296.77,22.69,10,7.6,51.81
2428155,Product_B,8,39.1,136,441.99,7.48,10,2.5,43.01
2428243,Product_B,3,55.2,857,3713.39,34.51,10,11.5,60.72
2428326,Product_B,4,50.7,208,1803.65,14.97,10,5,55.77
2428509,Product_B,8,47.1,174,2417.16,29.67,10,9.9,51.81
2429209,Product_B,1,47.1,227,1458.29,23.27,10,7.8,51.81
2429264,Product_B,12,28.9,104,11370.7,11.64,10,3.9,31.79
2429843,Product_B,1,61.5,480,2514.64,22.44,10,7.5,67.65
2429919,Product_B,2,40.4,774,3867.74,60.7,10,20.2,44.44
2430227,Product_B,9,62,233,1526.48,7.48,10,2.5,68.2
2430576,Product_B,9,50.3,586,3508.19,26.19,10,8.7,55.33
2431877,Product_B,7,64.5,268,447.05,4.16,10,1.4,70.95
2432479,Product_B,11,51.6,193,245.83,3.74,10,1.2,56.76
2432715,Product_B,4,43.5,163,4223.47,3.74,10,1.2,47.85
2433026,Product_B,4,56.3,183,780.87,7.89,10,2.6,61.93
2433469,Product_B,2,145.9,146,736.75,3.74,10,1.2,160.49
2434096,Product_B,1,51.6,1309,32531.52,158.69,10,52.9,56.76
2434523,Product_B,2,52.1,407,3059.73,22.45,10,7.5,57.31
2434723,Product_B,5,40.3,282,1518.44,10.62,10,3.5,44.33
2434736,Product_B,4,48.9,163,825.99,10.2,10,3.4,53.79
2435029,Product_B,3,57.1,452,1305.55,22.85,10,7.6,62.81
2435583,Product_B,1,39,146,237.98,3.74,10,1.2,42.9
2436152,Product_B,2,54.5,414,840.53,11.23,10,3.7,59.95
2436222,Product_B,1,50.4,1892,10755.16,148.47,10,49.5,55.44
2436275,Product_B,1,56.4,211,1127.94,3.74,10,1.2,62.04
2436287,Product_B,1,51.4,192,978.85,3.74,10,1.2,56.54
2436297,Product_B,9,54.7,205,2003.16,3.74,10,1.2,60.17
2436304,Product_B,3,43.2,402,1125.24,19.96,10,6.7,47.52
2436352,Product_B,6,45.4,170,36383.26,3.74,10,1.2,49.94
2436407,Product_B,5,44.7,352,11027.72,18.7,10,6.2,49.17
2436487,Product_B,4,54.5,210,2411.43,7.48,10,2.5,59.95
2436513,Product_B,12,46.1,178,344.86,7.48,10,2.5,50.71
2436529,Product_B,5,34.3,2036,48125.52,135.19,10,45.1,37.73
2436534,Product_B,1,56.4,211,2173.93,3.74,10,1.2,62.04
2436594,Product_B,3,53.5,233,578.42,7.9,10,2.6,58.85
2436645,Product_B,2,53.6,211,575.4,7.9,10,2.6,58.96
2436688,Product_B,11,54.7,205,258.25,3.74,10,1.2,60.17
2436699,Product_B,1,52.8,2072,22490.16,112.6,10,37.5,58.08
2436736,Product_B,6,45.7,353,518.29,11.22,10,3.7,50.27
2436769,Product_B,1,49.9,187,236.93,3.74,10,1.2,54.89
2436787,Product_B,4,55.5,416,1545.48,7.49,10,2.5,61.05
2436824,Product_B,4,51.3,1232,4860.68,57.23,10,19.1,56.43
2437120,Product_B,3,54.3,858,3365.65,30.36,10,10.1,59.73
2437256,Product_B,10,62.4,239,960.68,11.22,10,3.7,68.64
2437297,Product_B,1,62.7,739,1764.29,19.13,10,6.4,68.97
2437472,Product_B,7,62,476,1631.84,19.13,10,6.4,68.2
2437580,Product_B,7,46,292,1991.71,11.23,10,3.7,50.6
2438351,Product_B,1,46.6,174,461.56,3.74,10,1.2,51.26
2439020,Product_B,7,61.1,233,1194.51,15.39,10,5.1,67.21
2439191,Product_B,1,46.4,159,1445.6,10.53,10,3.5,51.04
2439216,Product_B,2,15,168,228.3,3.74,10,1.2,16.5
2439411,Product_B,7,62.1,244,695.85,11.21,10,3.7,68.31
2439810,Product_B,3,61.9,766,3753,31.18,10,10.4,68.09
2440991,Product_B,8,58.1,217,1220.14,3.74,10,1.2,63.91
2441255,Product_B,8,54.5,209,1254.2,14.22,10,4.7,59.95
2441306,Product_B,2,62.1,929,2143.29,34.44,10,11.5,68.31
2441319,Product_B,8,63.9,239,239.03,3.74,10,1.2,70.29
2441328,Product_B,9,43,161,230.77,3.74,10,1.2,47.3
2441363,Product_B,9,59.9,233,7277.18,19.96,10,6.7,65.89
2441492,Product_B,2,54.1,429,4663.98,37.4,10,12.5,59.51
2441634,Product_B,8,52.1,198,619.54,7.48,10,2.5,57.31
2441659,Product_B,1,56.4,3024,16770.21,170.25,10,56.8,62.04
2441747,Product_B,8,54.7,205,204.62,3.74,10,1.2,60.17
2441762,Product_B,2,51.3,787,8876.48,37.4,10,12.5,56.43
2441795,Product_B,10,63.9,239,314.32,3.74,10,1.2,70.29
2441803,Product_B,2,32.7,755,12426.73,59.18,10,19.7,35.97
2443037,Product_B,2,42.2,624,7865.93,73.33,10,24.4,46.42
2443039,Product_B,2,41.1,1907,11414.42,152.75,10,50.9,45.21
2443047,Product_B,4,47.3,164,335.64,7.11,10,2.4,52.03
2443191,Product_B,9,48,177,642.65,7.29,10,2.4,52.8
2443284,Product_B,8,47.8,189,1703.79,18.7,10,6.2,52.58
2443363,Product_B,4,45.8,180,342.36,7.48,10,2.5,50.38
2443380,Product_B,11,49,189,3730.71,41.04,10,13.7,53.9
2443393,Product_B,4,50.5,378,592.28,7.48,10,2.5,55.55
2443475,Product_B,10,48,186,599.27,7.48,10,2.5,52.8
2443544,Product_B,4,48.5,192,544.55,11.22,10,3.7,53.35
2443559,Product_B,12,49.8,186,186.18,3.74,10,1.2,54.78
2443612,Product_B,1,48.9,193,527.22,10.75,10,3.6,53.79
2443659,Product_B,1,48.9,1452,3773.77,77.27,10,25.8,53.79
2443695,Product_B,12,48,185,1704.76,11.16,10,3.7,52.8
2443764,Product_B,9,48.4,185,1219.4,11.22,10,3.7,53.24
2443879,Product_B,6,46.7,164,335.77,3.51,10,1.2,51.37
2443952,Product_B,5,48.1,176,327.61,3.65,10,1.2,52.91
2444027,Product_B,10,45.1,160,605.98,7.16,10,2.4,49.61
2444041,Product_B,12,45,177,1543.47,7.48,10,2.5,49.5
2444189,Product_B,9,59.9,237,2953.14,26.19,10,8.7,65.89
2444269,Product_B,2,27.4,117,2017.26,8.32,10,2.8,30.14
2444629,Product_B,2,43.5,396,1509.52,18.71,10,6.2,47.85
2444871,Product_B,12,31.2,112,7181.36,35.1,10,11.7,34.32
2445248,Product_B,7,27.1,525,68044.7,35.35,10,11.8,29.81
2445518,Product_B,1,61.3,241,1146.53,18.7,10,6.2,67.43
2445603,Product_B,8,61.5,259,920,8.32,10,2.8,67.65
2445645,Product_B,4,50,187,246.95,3.74,10,1.2,55
2446002,Product_B,5,38.1,448,2319.1,22.44,10,7.5,41.91
2446073,Product_B,1,47.1,2052,12170.48,124.7,10,41.6,51.81
2446350,Product_B,10,40.5,154,757.18,7.48,10,2.5,44.55
2446523,Product_B,1,38.7,2682,16395.07,314.4,10,104.8,42.57
2446971,Product_B,4,55.3,210,663.41,7.48,10,2.5,60.83
2447410,Product_B,8,19.9,159,7123.42,52.81,10,17.6,21.89
2447479,Product_B,1,27.7,1441,80598.29,179.23,10,59.7,30.47
2447513,Product_B,3,40.6,722,4581.06,66.96,10,22.3,44.66
2448895,Product_B,10,39.8,329,999.11,15.37,10,5.1,43.78
2449262,Product_B,9,63.9,239,381.36,3.74,10,1.2,70.29
2449331,Product_B,1,54.8,410,1347.78,7.48,10,2.5,60.28
2449626,Product_B,3,49.8,443,1407.07,19.96,10,6.7,54.78
2449770,Product_B,9,48.2,189,980.28,12.93,10,4.3,53.02
2449938,Product_B,2,49.6,182,753.05,10.72,10,3.6,54.56
2449998,Product_B,7,52.7,219,583.83,7.48,10,2.5,57.97
2450008,Product_B,3,42,421,3372.33,30.98,10,10.3,46.2
2450877,Product_B,3,47.2,381,5397.1,57.34,10,19.1,51.92
2451533,Product_B,4,61.2,1230,13847.05,131.42,10,43.8,67.32
2451584,Product_B,4,61.6,717,3970.78,50.31,10,16.8,67.76
2451622,Product_B,9,40.3,178,673.73,11.22,10,3.7,44.33
2451815,Product_B,2,61.5,483,3241.09,30.35,10,10.1,67.65
2451876,Product_B,2,62.6,273,1690.59,7.89,10,2.6,68.86
2452309,Product_B,6,61.7,238,1760.57,19.11,10,6.4,67.87
2452509,Product_B,3,58.9,661,1298.94,11.22,10,3.7,64.79
2452715,Product_B,2,46.1,184,1815.26,23.26,10,7.8,50.71
2452721,Product_B,8,42.4,157,1957.69,26.2,10,8.7,46.64
2452918,Product_B,2,43.5,407,3645.14,31.19,10,10.4,47.85
2453664,Product_B,8,58,225,1989.34,7.48,10,2.5,63.8
2453933,Product_B,2,49.5,188,1074.19,11.1,10,3.7,54.45
2454498,Product_B,2,45.5,183,770.91,7.17,10,2.4,50.05
2454908,Product_B,7,48,146,3545.16,6.61,10,2.2,52.8
2454923,Product_B,3,42,317,1416.66,26.6,10,8.9,46.2
2455723,Product_B,8,55.2,220,2344.68,18.7,10,6.2,60.72
2455917,Product_B,3,55.3,176,1634.15,18.71,10,6.2,60.83
2455968,Product_B,2,40.2,902,5596.96,71.36,10,23.8,44.22
2456867,Product_B,12,61,238,1186.87,14.97,10,5,67.1
2456949,Product_B,4,65.8,246,740.57,3.74,10,1.2,72.38
2457119,Product_B,7,54.9,205,250.54,3.74,10,1.2,60.39
2457526,Product_B,6,40,469,10610.98,65.63,10,21.9,44
2457559,Product_B,2,57.8,1715,5101.72,86.86,10,29,63.58
2457864,Product_B,7,47.5,154,1112.16,7.49,10,2.5,52.25
2458144,Product_B,1,38.5,144,899.73,3.74,10,1.2,42.35
2459589,Product_B,5,35,160,1136.19,14.96,10,5,38.5
2459682,Product_B,11,52.7,204,1672.84,19.54,10,6.5,57.97
2459684,Product_B,9,50.6,198,12199.47,11.65,10,3.9,55.66
2459892,Product_B,8,34.4,266,1040.68,18.58,10,6.2,37.84
2460291,Product_B,2,48.8,210,891.31,7.72,10,2.6,53.68
2460561,Product_B,7,61.5,1118,9998.73,93.5,10,31.2,67.65
2460755,Product_B,7,61.7,471,2486.1,22.44,10,7.5,67.87
2460848,Product_B,1,64.3,1041,1745.15,16.22,10,5.4,70.73
2461543,Product_B,2,37.5,150,32157.96,11.22,10,3.7,41.25
2461693,Product_B,10,36,132,132.48,3.68,10,1.2,39.6
2461704,Product_B,11,46.7,181,782.58,11.64,10,3.9,51.37
2461807,Product_B,11,49.8,156,1091.85,14.23,10,4.7,54.78
2462075,Product_B,2,173.6,151,435.94,7.48,10,2.5,190.96
2462100,Product_B,1,55.5,211,903.9,11.23,10,3.7,61.05
2462199,Product_B,6,41.9,463,784.27,15.06,10,5,46.09
2462519,Product_B,1,27.7,701,8595.73,46.16,10,15.4,30.47
2462960,Product_B,12,41,315,10866.44,31.19,10,10.4,45.1
2463070,Product_B,1,39.9,469,11177.16,29.93,10,10,43.89
2463155,Product_B,3,52.5,196,631.92,3.74,10,1.2,57.75
2463337,Product_B,4,52.1,457,3103.21,31.14,10,10.4,57.31
2463512,Product_B,7,60.3,254,555.41,7.9,10,2.6,66.33
2463658,Product_B,1,45.3,178,1204.87,18.7,10,6.2,49.83
2463735,Product_B,8,39.4,147,147.47,3.74,10,1.2,43.34
2463785,Product_B,12,52.7,204,1909.22,11.23,10,3.7,57.97
2463838,Product_B,3,47.8,775,4498.17,65.29,10,21.8,52.58
2463876,Product_B,2,40.4,1288,51422.2,76.48,10,25.5,44.44
2464295,Product_B,2,61.5,792,3349.3,35.76,10,11.9,67.65
2464366,Product_B,8,52.3,200,1715.25,15.8,10,5.3,57.53
2464430,Product_B,4,48.3,182,477.08,7.9,10,2.6,53.13
2465320,Product_B,2,54,638,6028.77,42.15,10,14.1,59.4
2466865,Product_B,12,61.8,233,646.18,7.49,10,2.5,67.98
2468555,Product_B,8,42.4,317,5308.29,7.48,10,2.5,46.64
2470165,Product_B,1,50.2,1029,3687.3,53.77,10,17.9,55.22
2470172,Product_B,2,53.7,215,1182.38,15.08,10,5,59.07
2470186,Product_B,1,53.3,895,3082.82,57.81,10,19.3,58.63
2470321,Product_B,1,53.4,1495,5920.47,95.22,10,31.7,58.74
2470359,Product_B,7,52.6,585,4418.83,36.69,10,12.2,57.86
2470361,Product_B,2,53.8,424,3184.24,22.87,10,7.6,59.18
2470403,Product_B,6,52.6,209,1413.78,19.13,10,6.4,57.86
2470457,Product_B,5,54.7,205,359.89,3.74,10,1.2,60.17
2470996,Product_B,5,47,371,659.59,7.9,10,2.6,51.7
2472029,Product_B,11,62,233,1061.06,7.9,10,2.6,68.2
2472260,Product_B,2,39.6,473,4855.49,34.93,10,11.6,43.56
2472445,Product_B,6,34.7,733,4602.37,61.89,10,20.6,38.17
2472460,Product_B,6,62.1,14810,37626.46,605.65,10,201.9,68.31
2472468,Product_B,1,50.6,385,1329.87,26.3,10,8.8,55.66
2472549,Product_B,4,55,215,819.48,7.49,10,2.5,60.5
2472777,Product_B,4,45.2,337,3237.01,10.79,10,3.6,49.72
2472846,Product_B,7,60.5,464,3574.15,26.62,10,8.9,66.55
2472996,Product_B,3,39.6,450,6297.87,18.22,10,6.1,43.56
2473311,Product_B,2,47.4,183,15570.41,7.49,10,2.5,52.14
2473433,Product_B,1,47.3,3790,21186.79,285.72,10,95.2,52.03
2473624,Product_B,7,59,251,7599.98,15.82,10,5.3,64.9
2473869,Product_B,9,43.5,164,17204.52,14.38,10,4.8,47.85
2473947,Product_B,8,38.9,147,1997.05,18.7,10,6.2,42.79
2473949,Product_B,9,39.5,154,13928.71,22.46,10,7.5,43.45
2474049,Product_B,7,40.6,158,951.95,11.22,10,3.7,44.66
2474192,Product_B,7,47.3,365,2427.83,18.72,10,6.2,52.03
2474373,Product_B,12,34.2,142,521.9,4.16,10,1.4,37.62
2474495,Product_B,1,58.9,261,4399.17,15.39,10,5.1,64.79
2474497,Product_B,3,61.1,272,11903.09,23.7,10,7.9,67.21
2474500,Product_B,2,48.5,340,2128.27,19.96,10,6.7,53.35
2475558,Product_B,8,58.6,219,642.97,7.48,10,2.5,64.46
2476213,Product_B,1,57,655,3211.23,18.7,10,6.2,62.7
2476417,Product_B,2,47.8,489,3848.89,36.44,10,12.1,52.58
2476613,Product_B,2,62.3,480,1583.66,18.7,10,6.2,68.53
2476627,Product_B,3,48,386,1214.38,14.96,10,5,52.8
2476677,Product_B,3,53.7,223,864.14,4.16,10,1.4,59.07
2476684,Product_B,4,59.9,461,1317.34,11.22,10,3.7,65.89
2476726,Product_B,10,62.6,261,260.52,4.16,10,1.4,68.86
2477164,Product_B,10,34.1,136,3845.87,23.66,10,7.9,37.51
2477436,Product_B,12,61.4,466,2557.97,26.81,10,8.9,67.54
2477564,Product_B,12,49.3,183,266.38,3.71,10,1.2,54.23
2477614,Product_B,5,53.3,623,2925.54,37.43,10,12.5,58.63
2477713,Product_B,5,57.9,221,3630.47,14.97,10,5,63.69
2477906,Product_B,2,43.2,386,2077.63,18.71,10,6.2,47.52
2477975,Product_B,3,42.2,341,2280.45,26.18,10,8.7,46.42
2478196,Product_B,11,36.2,152,2569.42,22.45,10,7.5,39.82
2478598,Product_B,8,61.6,478,2423.31,34.51,10,11.5,67.76
2478914,Product_B,2,62.4,717,1758.83,22.44,10,7.5,68.64
2478922,Product_B,4,48.1,540,2285.01,25.75,10,8.6,52.91
2479006,Product_B,7,62,740,5597.81,34.52,10,11.5,68.2
2479032,Product_B,3,48.5,186,939.38,11.9,10,4,53.35
2489754,Product_B,9,32.4,126,242.88,7.49,10,2.5,35.64
2493457,Product_B,2,60.3,435,3793.44,30.78,10,10.3,66.33
2496716,Product_B,6,37.1,324,901.88,14.96,10,5,40.81
2497305,Product_B,1,31.1,1207,5092.3,97.72,10,32.6,34.21
2497670,Product_B,1,49.5,314,2656.39,27,10,9,54.45
2497821,Product_B,3,62.9,240,1348.21,7.48,10,2.5,69.19
2497864,Product_B,12,38.2,148,2141.65,7.48,10,2.5,42.02
2497904,Product_B,1,48.2,150,4581.64,14.97,10,5,53.02
2497992,Product_B,1,42.8,339,4099.43,30.35,10,10.1,47.08
2498270,Product_B,5,49.3,369,8465.44,7.48,10,2.5,54.23
2498281,Product_B,3,53.8,420,2223.44,26.6,10,8.9,59.18
2498390,Product_B,1,40.3,1628,9864.84,120.17,10,40.1,44.33
2498622,Product_B,4,61,473,1454.97,18.7,10,6.2,67.1
2498624,Product_B,5,65.8,274,359.2,4.16,10,1.4,72.38
2498931,Product_B,7,38.4,501,3206.67,27.86,10,9.3,42.24
2498976,Product_B,4,42.3,164,606.77,10.28,10,3.4,46.53
2499033,Product_B,1,38.2,401,57766.27,35.66,10,11.9,42.02
2499303,Product_B,6,36.7,138,1098.78,3.74,10,1.2,40.37
2499551,Product_B,6,59.1,227,2355.89,14.97,10,5,65.01
2499873,Product_B,11,51.9,197,677.09,7.49,10,2.5,57.09
2500301,Product_B,2,48.6,334,987.84,20.35,10,6.8,53.46
2500432,Product_B,6,56.4,633,43529.92,11.23,10,3.7,62.04
2500595,Product_B,4,41.1,154,153.99,3.74,10,1.2,45.21
2500601,Product_B,1,50.9,827,8723.24,64.4,10,21.5,55.99
2500719,Product_B,2,48,389,2436.6,30.76,10,10.3,52.8
2500851,Product_B,6,45.4,332,1427.51,14.96,10,5,49.94
2501148,Product_B,5,31.8,246,1747.22,14.96,10,5,34.98
2501328,Product_B,1,35.4,758,1655.3,29.93,10,10,38.94
2501403,Product_B,1,46.6,174,401.98,3.74,10,1.2,51.26
2501588,Product_B,4,36.3,136,372.77,3.74,10,1.2,39.93
2502498,Product_B,10,36,135,134.71,3.74,10,1.2,39.6
2502522,Product_B,1,46.8,1284,8484.38,65.98,10,22,51.48
2502960,Product_B,11,45.5,353,2473.59,11.23,10,3.7,50.05
2503331,Product_B,6,53.9,220,1019.07,7.49,10,2.5,59.29
2503526,Product_B,3,53.9,652,1626.29,29.92,10,10,59.29
2503535,Product_B,5,22.4,315,6337.91,17.13,10,5.7,24.64
2503757,Product_B,3,53.7,211,1917.9,15.37,10,5.1,59.07
2504192,Product_B,1,48.4,476,4068.31,42.41,10,14.1,53.24
2504514,Product_B,9,42.7,150,984.49,14.96,10,5,46.97
2504519,Product_B,4,59.7,942,3781.38,38.68,10,12.9,65.67
2505278,Product_B,2,29.9,112,4075.05,3.74,10,1.2,32.89
2506965,Product_B,12,54.8,205,280.38,3.74,10,1.2,60.28
2506985,Product_B,2,62.6,473,1864.71,14.96,10,5,68.86
2507276,Product_B,10,42,157,192.21,3.74,10,1.2,46.2
2507494,Product_B,2,30,803,11417.11,77.83,10,25.9,33
2507730,Product_B,9,41,288,3909.52,24.8,10,8.3,45.1
2507915,Product_B,2,61.1,960,8830.12,93.5,10,31.2,67.21
2507937,Product_B,5,30.4,120,1042.01,18.7,10,6.2,33.44
2508022,Product_B,10,57.4,646,5678.9,41.79,10,13.9,63.14
2508051,Product_B,2,38.9,182,496.83,7.9,10,2.6,42.79
2508122,Product_B,3,29,226,555.62,7.78,10,2.6,31.9
2508196,Product_B,11,46.3,165,1326.64,14.96,10,5,50.93
2508723,Product_B,3,49,193,929.33,11.23,10,3.7,53.9
2508765,Product_B,2,62,245,979.51,11.22,10,3.7,68.2
2508973,Product_B,2,62.4,241,930.44,11.22,10,3.7,68.64
2509286,Product_B,1,28.5,1940,37421.68,235.67,10,78.6,31.35
2509473,Product_B,3,53.6,210,1069.9,15.39,10,5.1,58.96
2509491,Product_B,4,46.5,183,544.29,7.48,10,2.5,51.15
2509718,Product_B,10,57,208,653.66,7.75,10,2.6,62.7
2509861,Product_B,10,54.7,205,841.29,3.74,10,1.2,60.17
2510338,Product_B,9,49,187,366.22,7.48,10,2.5,53.9
2510447,Product_B,8,54.7,669,1383.56,15.78,10,5.3,60.17
2510926,Product_B,5,58.8,465,2898.59,26.18,10,8.7,64.68
2511091,Product_B,7,36.2,135,3111.47,3.74,10,1.2,39.82
2511298,Product_B,10,49.8,186,260.17,3.74,10,1.2,54.78
2511336,Product_B,1,53.2,673,3495.45,30.87,10,10.3,58.52
2511384,Product_B,1,40.8,1039,7932.49,85.66,10,28.6,44.88
2512003,Product_B,8,48.6,182,239.17,3.74,10,1.2,53.46
2512134,Product_B,3,56.4,211,307.95,3.74,10,1.2,62.04
2512192,Product_B,11,54.7,205,286.39,3.74,10,1.2,60.17
2512193,Product_B,12,52.8,205,1304.18,14.96,10,5,58.08
2512208,Product_B,1,17.7,567,29926.51,99.81,10,33.3,19.47
2512552,Product_B,4,62.6,263,667.75,8.16,10,2.7,68.86
2512851,Product_B,3,47.6,208,855.31,11.64,10,3.9,52.36
2513860,Product_B,3,35,286,58515,34.1,10,11.4,38.5
2513990,Product_B,1,49,549,3699.97,21.32,10,7.1,53.9
2514180,Product_B,1,46.2,908,2988.19,49.46,10,16.5,50.82
2514579,Product_B,3,37.7,135,969.95,10.95,10,3.7,41.47
2515712,Product_B,9,43.2,182,1751.99,26.62,10,8.9,47.52
2515745,Product_B,8,52.3,208,2356.47,22.44,10,7.5,57.53
2515755,Product_B,3,65.8,246,246.02,3.74,10,1.2,72.38
2516061,Product_B,3,44.5,842,4823.16,45.72,10,15.2,48.95
2516227,Product_B,10,38.6,144,584.31,3.74,10,1.2,42.46
2516573,Product_B,1,43.5,1043,5374.63,87.28,10,29.1,47.85
2516651,Product_B,1,38.6,329,739.99,11.64,10,3.9,42.46
2516681,Product_B,12,61.5,264,1198.74,12.06,10,4,67.65
2516735,Product_B,2,45.2,329,1883.36,18.7,10,6.2,49.72
